VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,PULocationID,DOLocationID,payment_type,fare_amount,extra,tip_amount,tolls_amount,congestion_surcharge,total_amount
2,2024-01-08 17:11:00,2024-01-08 17:33:00,2,0.65,1,39,153,1,5.42,0.0,0.0,0.0,0.0,5.42
2,2024-01-04 06:56:00,2024-01-04 07:30:00,1,0.84,1,206,219,1,6.57,0.0,4.64,0.0,2.5,13.71
2,2024-01-02 06:02:00,2024-01-02 06:54:00,1,1.86,1,183,219,1,5.71,1.0,0.0,6.55,2.5,15.76
1,2024-01-06 15:55:00,2024-01-06 16:11:00,4,2.04,1,187,258,1,12.77,1.0,0.75,6.55,2.5,23.57
2,2024-01-06 15:20:00,2024-01-06 16:12:00,3,1.28,1,133,45,1,11.56,0.0,0.11,0.0,0.0,11.67
2,2024-01-05 14:16:00,2024-01-05 14:46:00,3,2.2,1,30,160,1,10.14,0.5,2.32,0.0,0.0,12.96
1,2024-01-10 21:37:00,2024-01-10 22:25:00,2,0.2,1,255,55,1,7.54,0.0,0.0,0.0,2.5,10.04
2,2024-01-11 01:26:00,2024-01-11 02:20:00,1,0.21,1,143,145,2,2.5,0.5,4.11,0.0,0.0,7.11
1,2024-01-12 13:26:00,2024-01-12 13:52:00,1,0.43,2,103,235,2,2.5,0.5,2.29,6.55,2.5,14.34
2,2024-01-10 18:35:00,2024-01-10 18:52:00,1,1.68,1,74,179,1,7.81,1.0,0.0,0.0,0.0,8.809999999999999
1,2024-01-07 09:28:00,2024-01-07 09:52:00,1,0.55,2,55,208,2,5.63,1.0,2.76,6.55,0.0,15.940000000000001
1,2024-01-12 08:51:00,2024-01-12 09:23:00,3,0.77,1,236,136,2,4.17,0.5,0.0,0.0,2.5,7.17
1,2024-01-09 05:15:00,2024-01-09 05:21:00,1,1.18,2,60,183,2,7.65,0.5,2.38,0.0,0.0,10.530000000000001
2,2024-01-10 03:28:00,2024-01-10 03:43:00,3,3.84,1,24,61,1,14.52,0.5,0.07,0.0,0.0,15.09
2,2024-01-02 10:09:00,2024-01-02 10:34:00,3,0.03,1,22,63,2,2.5,1.0,0.0,0.0,0.0,3.5
1,2024-01-04 18:23:00,2024-01-04 18:33:00,4,2.41,1,32,215,1,11.04,0.0,0.0,0.0,2.5,13.54
1,2024-01-11 03:09:00,2024-01-11 03:29:00,3,2.54,3,3,139,1,12.27,0.5,0.0,0.0,0.0,12.77
1,2024-01-14 12:52:00,2024-01-14 13:06:00,2,3.69,2,70,134,1,13.76,1.0,0.88,0.0,0.0,15.64
1,2024-01-05 23:18:00,2024-01-05 23:51:00,1,6.21,3,160,34,1,23.27,0.0,1.44,6.55,0.0,31.26
1,2024-01-08 02:48:00,2024-01-08 03:04:00,4,0.05,3,88,193,1,2.5,1.0,0.0,0.0,0.0,3.5
1,2024-01-06 03:20:00,2024-01-06 03:56:00,4,0.38,2,59,87,2,5.23,0.0,0.64,0.0,2.5,8.370000000000001
1,2024-01-14 13:54:00,2024-01-14 14:14:00,1,5.0,1,252,210,1,14.07,1.0,0.0,0.0,2.5,17.57
1,2024-01-07 20:34:00,2024-01-07 21:10:00,4,1.41,2,219,81,1,4.16,0.0,4.4,0.0,2.5,11.06
1,2024-01-11 12:31:00,2024-01-11 12:44:00,1,1.91,1,201,190,1,6.77,0.5,0.06,0.0,0.0,7.329999999999999
1,2024-01-13 22:39:00,2024-01-13 23:22:00,2,2.5,3,77,233,1,7.64,1.0,5.32,0.0,2.5,16.46
1,2024-01-01 19:14:00,2024-01-01 19:28:00,1,2.61,3,255,169,2,8.94,0.0,0.0,6.55,2.5,17.99
1,2024-01-04 02:59:00,2024-01-04 03:50:00,4,6.17,2,247,251,1,19.74,0.0,1.56,0.0,0.0,21.299999999999997
2,2024-01-05 08:55:00,2024-01-05 09:12:00,2,13.32,3,139,168,1,42.39,0.0,0.31,0.0,0.0,42.7
1,2024-01-09 11:03:00,2024-01-09 11:36:00,2,2.93,1,78,231,1,10.4,0.5,5.12,0.0,0.0,16.02
2,2024-01-09 22:34:00,2024-01-09 23:25:00,2,0.78,3,80,150,1,2.5,1.0,3.05,0.0,2.5,9.05
2,2024-01-13 12:32:00,2024-01-13 13:03:00,1,4.87,2,10,152,2,19.49,0.0,5.67,0.0,0.0,25.159999999999997
2,2024-01-04 20:19:00,2024-01-04 20:47:00,2,0.12,1,124,38,1,2.5,0.5,2.53,0.0,2.5,8.03
1,2024-01-07 16:37:00,2024-01-07 16:57:00,2,0.6,1,186,105,1,4.53,0.5,0.45,0.0,0.0,5.48
2,2024-01-11 19:46:00,2024-01-11 20:20:00,3,5.24,3,34,62,1,18.79,0.5,0.81,0.0,2.5,22.599999999999998
1,2024-01-02 18:37:00,2024-01-02 19:01:00,1,0.68,2,121,16,2,5.4,0.5,1.47,0.0,0.0,7.37
2,2024-01-04 21:12:00,2024-01-04 21:52:00,2,0.57,3,80,150,2,7.33,0.5,2.06,0.0,0.0,9.89
1,2024-01-12 10:42:00,2024-01-12 11:01:00,1,0.34,1,206,142,1,5.15,0.5,5.74,0.0,2.5,13.89
1,2024-01-02 12:40:00,2024-01-02 13:05:00,1,4.51,1,53,116,2,13.47,0.5,1.07,0.0,0.0,15.040000000000001
2,2024-01-10 20:12:00,2024-01-10 20:38:00,2,1.59,1,156,65,1,12.9,1.0,0.0,6.55,2.5,22.95
2,2024-01-03 01:21:00,2024-01-03 02:13:00,2,2.58,3,135,194,1,10.71,1.0,0.0,0.0,0.0,11.71
1,2024-01-10 20:47:00,2024-01-10 20:57:00,1,0.63,1,98,161,2,4.4,0.5,0.36,0.0,2.5,7.760000000000001
2,2024-01-09 07:29:00,2024-01-09 08:12:00,2,3.26,1,241,39,2,14.54,0.0,0.0,0.0,2.5,17.04
1,2024-01-02 23:49:00,2024-01-02 23:57:00,2,3.28,1,45,169,1,12.81,0.0,1.2,0.0,0.0,14.01
1,2024-01-13 01:00:00,2024-01-13 01:07:00,2,0.86,3,199,68,1,6.41,0.0,2.9,6.55,0.0,15.86
1,2024-01-10 17:12:00,2024-01-10 17:58:00,2,1.22,3,114,7,2,12.65,0.5,0.76,0.0,0.0,13.91
2,2024-01-04 22:59:00,2024-01-04 23:30:00,2,0.54,1,241,85,1,3.82,0.0,0.89,0.0,2.5,7.21
1,2024-01-03 18:27:00,2024-01-03 18:57:00,2,8.63,3,156,199,1,26.37,1.0,0.06,0.0,2.5,29.93
1,2024-01-10 08:06:00,2024-01-10 08:19:00,1,2.39,3,44,132,2,9.98,1.0,7.82,0.0,2.5,21.3
1,2024-01-01 20:18:00,2024-01-01 20:21:00,2,6.27,1,80,76,2,23.23,1.0,0.0,0.0,2.5,26.73
1,2024-01-04 06:55:00,2024-01-04 07:40:00,2,0.83,1,138,250,1,2.5,1.0,0.22,0.0,2.5,6.220000000000001
2,2024-01-08 20:16:00,2024-01-08 20:37:00,1,3.5,3,151,209,1,9.8,0.5,16.76,0.0,2.5,29.560000000000002
2,2024-01-04 03:55:00,2024-01-04 04:06:00,4,3.34,2,242,84,1,10.88,1.0,0.0,0.0,2.5,14.38
2,2024-01-07 08:26:00,2024-01-07 08:55:00,1,2.71,1,143,223,1,7.59,0.0,4.23,0.0,0.0,11.82
2,2024-01-06 14:10:00,2024-01-06 14:46:00,4,7.75,1,50,253,1,23.64,0.0,0.0,6.55,2.5,32.69
1,2024-01-09 20:37:00,2024-01-09 21:23:00,1,1.15,2,161,31,1,7.48,1.0,1.09,6.55,0.0,16.12
1,2024-01-14 18:30:00,2024-01-14 18:36:00,1,0.32,1,62,201,1,2.5,1.0,2.44,0.0,2.5,8.44
1,2024-01-13 02:29:00,2024-01-13 03:07:00,4,2.56,1,55,52,1,7.17,1.0,0.25,6.55,2.5,17.47
1,2024-01-05 18:53:00,2024-01-05 19:13:00,1,3.01,3,31,72,1,11.6,0.0,1.48,0.0,2.5,15.58
1,2024-01-13 13:17:00,2024-01-13 13:34:00,1,1.97,1,169,21,1,10.67,0.0,1.29,0.0,0.0,11.96
1,2024-01-10 23:33:00,2024-01-11 00:26:00,1,0.53,2,185,16,1,2.5,1.0,0.0,6.55,2.5,12.55
2,2024-01-11 02:45:00,2024-01-11 03:00:00,2,1.61,1,3,16,1,9.56,0.0,0.0,0.0,2.5,12.06
1,2024-01-03 09:16:00,2024-01-03 09:37:00,3,0.86,1,161,175,1,7.45,0.0,0.0,6.55,2.5,16.5
1,2024-01-07 01:54:00,2024-01-07 02:45:00,3,1.28,1,48,78,2,8.97,0.5,0.75,0.0,0.0,10.22
1,2024-01-08 09:57:00,2024-01-08 10:05:00,3,2.38,2,254,240,2,12.71,1.0,0.0,0.0,0.0,13.71
2,2024-01-05 02:15:00,2024-01-05 03:05:00,1,3.14,1,74,37,1,17.3,1.0,1.69,0.0,2.5,22.490000000000002
1,2024-01-14 16:58:00,2024-01-14 17:12:00,2,0.61,3,166,232,1,3.82,0.5,2.45,0.0,2.5,9.27
1,2024-01-12 12:49:00,2024-01-12 13:42:00,1,1.2,1,4,213,1,6.63,0.5,2.84,0.0,2.5,12.469999999999999
1,2024-01-11 20:36:00,2024-01-11 21:15:00,1,0.72,1,119,193,1,3.97,0.0,3.09,0.0,0.0,7.0600000000000005
2,2024-01-05 21:02:00,2024-01-05 21:21:00,3,0.51,1,226,60,1,4.43,0.5,0.0,0.0,2.5,7.43
1,2024-01-07 08:31:00,2024-01-07 08:56:00,1,3.52,1,70,189,1,16.69,1.0,1.1,0.0,2.5,21.290000000000003
1,2024-01-04 21:20:00,2024-01-04 21:48:00,2,5.52,1,182,126,2,15.46,1.0,3.27,6.55,2.5,28.78
2,2024-01-06 13:16:00,2024-01-06 13:47:00,3,1.06,2,181,203,2,3.82,1.0,5.18,0.0,0.0,10.0
1,2024-01-07 06:07:00,2024-01-07 06:42:00,4,3.2,1,5,32,1,15.4,0.0,2.03,0.0,2.5,19.93
2,2024-01-09 23:46:00,2024-01-10 00:15:00,4,5.23,1,197,94,1,20.19,0.0,0.12,0.0,2.5,22.810000000000002
1,2024-01-04 05:22:00,2024-01-04 05:49:00,2,4.3,1,47,100,2,14.13,1.0,1.11,0.0,0.0,16.240000000000002
2,2024-01-08 20:32:00,2024-01-08 20:44:00,1,0.46,1,40,25,1,6.42,1.0,0.17,0.0,2.5,10.09
1,2024-01-06 07:59:00,2024-01-06 08:48:00,3,7.2,2,122,117,1,24.01,0.0,0.0,0.0,2.5,26.51
1,2024-01-06 16:48:00,2024-01-06 17:13:00,4,1.09,2,135,199,2,9.8,0.0,0.14,0.0,2.5,12.440000000000001
2,2024-01-13 21:49:00,2024-01-13 22:12:00,2,0.95,3,140,70,1,5.85,0.5,0.45,6.55,0.0,13.35
1,2024-01-08 10:36:00,2024-01-08 10:59:00,2,0.15,2,153,79,2,5.98,0.0,0.0,0.0,0.0,5.98
1,2024-01-13 02:53:00,2024-01-13 03:38:00,4,1.53,1,28,14,2,13.89,0.0,1.37,0.0,2.5,17.76
2,2024-01-03 09:24:00,2024-01-03 09:39:00,2,0.27,3,77,29,1,5.25,1.0,1.15,0.0,0.0,7.4
1,2024-01-08 11:17:00,2024-01-08 11:56:00,2,0.66,1,175,144,1,4.97,1.0,1.37,0.0,2.5,9.84
2,2024-01-11 00:34:00,2024-01-11 01:09:00,2,0.88,1,49,10,2,7.27,1.0,0.0,0.0,2.5,10.77
1,2024-01-01 17:40:00,2024-01-01 18:06:00,1,3.81,1,27,47,2,12.75,0.5,1.01,6.55,0.0,20.81
2,2024-01-13 23:51:00,2024-01-14 00:37:00,4,4.79,3,221,12,1,22.38,0.0,0.0,0.0,0.0,22.38
1,2024-01-03 09:00:00,2024-01-03 09:13:00,1,0.83,1,122,226,1,5.77,0.5,0.8,0.0,0.0,7.069999999999999
1,2024-01-01 05:01:00,2024-01-01 05:20:00,1,4.5,1,69,84,1,14.92,0.0,0.0,6.55,2.5,23.97
2,2024-01-09 15:48:00,2024-01-09 15:54:00,4,4.48,3,71,6,1,13.45,0.0,0.0,0.0,2.5,15.95
1,2024-01-12 19:10:00,2024-01-12 19:59:00,3,3.33,2,150,247,1,15.07,1.0,0.0,0.0,2.5,18.57
2,2024-01-14 13:54:00,2024-01-14 14:21:00,1,0.36,1,187,35,1,6.18,0.0,2.82,0.0,2.5,11.5
2,2024-01-01 11:39:00,2024-01-01 12:11:00,1,2.7,1,246,175,1,9.32,0.5,1.81,0.0,0.0,11.63
2,2024-01-01 03:10:00,2024-01-01 03:21:00,1,6.67,1,196,65,2,23.12,1.0,0.0,0.0,2.5,26.62
1,2024-01-08 06:52:00,2024-01-08 07:15:00,2,2.64,1,32,147,1,7.39,0.5,0.0,0.0,0.0,7.89
1,2024-01-13 01:24:00,2024-01-13 01:46:00,1,0.93,3,109,57,1,6.07,0.5,1.49,0.0,2.5,10.56
1,2024-01-03 01:35:00,2024-01-03 01:56:00,3,1.6,1,1,193,1,8.61,1.0,2.44,6.55,2.5,21.099999999999998
2,2024-01-05 05:42:00,2024-01-05 06:03:00,2,2.39,1,182,13,1,13.96,0.0,0.55,0.0,0.0,14.510000000000002
2,2024-01-13 04:48:00,2024-01-13 05:02:00,1,1.64,2,174,18,1,5.66,0.5,1.07,0.0,0.0,7.23
2,2024-01-14 16:31:00,2024-01-14 17:10:00,3,0.29,1,169,246,1,2.5,0.0,2.16,0.0,2.5,7.16
1,2024-01-14 17:38:00,2024-01-14 18:22:00,2,0.86,3,248,163,1,3.17,1.0,0.0,6.55,0.0,10.719999999999999
2,2024-01-02 06:16:00,2024-01-02 06:35:00,3,3.73,1,108,114,1,10.44,0.0,1.26,0.0,2.5,14.2
1,2024-01-01 09:29:00,2024-01-01 10:08:00,2,4.55,2,30,233,1,19.08,0.0,2.01,6.55,2.5,30.139999999999997
1,2024-01-04 18:42:00,2024-01-04 19:32:00,4,0.34,1,225,166,1,7.82,1.0,7.53,6.55,2.5,25.400000000000002
1,2024-01-02 07:35:00,2024-01-02 08:16:00,1,7.0,1,89,26,2,23.4,0.0,4.61,0.0,2.5,30.509999999999998
1,2024-01-14 06:37:00,2024-01-14 07:07:00,2,0.92,2,234,126,2,8.63,0.5,0.72,0.0,0.0,9.850000000000001
1,2024-01-03 16:23:00,2024-01-03 17:06:00,1,2.5,1,168,139,1,10.33,0.5,1.56,0.0,0.0,12.39
1,2024-01-09 23:13:00,2024-01-09 23:50:00,3,3.21,1,231,101,1,11.75,0.5,0.13,0.0,0.0,12.38
1,2024-01-06 04:15:00,2024-01-06 05:04:00,1,3.84,3,126,11,1,12.92,0.0,0.0,0.0,0.0,12.92
1,2024-01-03 18:54:00,2024-01-03 19:44:00,2,6.7,1,61,216,2,20.98,0.5,3.28,0.0,2.5,27.26
2,2024-01-08 16:53:00,2024-01-08 17:13:00,1,0.86,3,120,30,1,2.5,0.0,0.29,0.0,2.5,5.29
1,2024-01-13 13:10:00,2024-01-13 13:26:00,1,4.5,1,190,94,1,16.26,0.0,0.66,0.0,0.0,16.92
1,2024-01-03 02:09:00,2024-01-03 02:46:00,4,0.32,1,121,116,1,3.8,0.0,0.0,0.0,0.0,3.8
2,2024-01-12 11:38:00,2024-01-12 12:24:00,2,2.81,2,48,39,1,12.73,0.0,3.82,0.0,0.0,16.55
2,2024-01-08 10:49:00,2024-01-08 11:32:00,1,3.12,1,202,24,1,11.97,1.0,3.35,6.55,2.5,25.37
2,2024-01-01 23:29:00,2024-01-01 23:38:00,1,2.6,1,59,43,1,9.87,0.5,0.0,0.0,0.0,10.37
2,2024-01-09 12:09:00,2024-01-09 12:52:00,1,0.67,1,185,170,2,2.7,0.5,3.05,0.0,2.5,8.75
1,2024-01-01 13:04:00,2024-01-01 13:19:00,1,4.75,1,223,169,1,16.48,0.0,0.28,0.0,0.0,16.76
2,2024-01-06 14:56:00,2024-01-06 15:16:00,1,0.43,1,11,26,1,6.05,1.0,1.6,0.0,0.0,8.65
2,2024-01-06 06:00:00,2024-01-06 06:39:00,2,0.13,1,189,180,1,2.5,0.0,1.29,0.0,2.5,6.29
2,2024-01-09 16:53:00,2024-01-09 17:08:00,3,2.91,1,237,150,2,11.37,0.5,0.0,6.55,2.5,20.919999999999998
2,2024-01-06 02:23:00,2024-01-06 03:01:00,2,1.48,2,34,133,1,7.73,0.5,3.95,0.0,0.0,12.18
1,2024-01-06 00:06:00,2024-01-06 00:39:00,1,4.35,2,135,143,2,13.38,1.0,1.37,0.0,0.0,15.75
2,2024-01-05 00:41:00,2024-01-05 00:45:00,3,1.11,2,62,164,1,4.64,0.0,0.14,0.0,2.5,7.279999999999999
2,2024-01-14 07:50:00,2024-01-14 08:08:00,4,0.42,2,227,101,2,4.75,1.0,0.0,0.0,2.5,8.25
2,2024-01-12 18:01:00,2024-01-12 18:12:00,1,4.16,2,93,63,1,11.81,0.0,0.0,0.0,2.5,14.31
2,2024-01-05 03:46:00,2024-01-05 03:57:00,2,1.83,3,116,93,1,9.0,1.0,0.0,0.0,2.5,12.5
1,2024-01-13 15:45:00,2024-01-13 16:25:00,3,0.48,1,133,207,2,2.5,0.5,2.29,6.55,2.5,14.34
2,2024-01-08 09:27:00,2024-01-08 09:40:00,1,2.93,1,193,72,2,13.86,1.0,0.0,0.0,0.0,14.86
2,2024-01-07 01:16:00,2024-01-07 01:40:00,3,1.65,2,30,60,1,13.46,0.5,0.0,0.0,2.5,16.46
2,2024-01-14 10:14:00,2024-01-14 10:49:00,1,2.13,3,61,29,2,6.81,0.5,2.31,6.55,0.0,16.169999999999998
1,2024-01-09 13:23:00,2024-01-09 14:01:00,3,1.42,3,28,19,1,8.31,0.0,3.09,6.55,2.5,20.45
2,2024-01-04 07:40:00,2024-01-04 08:27:00,2,4.06,3,77,73,2,12.55,1.0,0.0,0.0,2.5,16.05
2,2024-01-02 15:28:00,2024-01-02 15:53:00,2,4.07,1,121,246,2,17.0,1.0,0.0,6.55,0.0,24.55
1,2024-01-09 08:39:00,2024-01-09 09:26:00,1,2.84,2,3,87,1,7.95,1.0,0.0,0.0,0.0,8.95
2,2024-01-05 14:55:00,2024-01-05 15:42:00,4,0.26,3,37,183,1,4.93,1.0,11.81,0.0,2.5,20.240000000000002
1,2024-01-06 16:13:00,2024-01-06 16:49:00,4,4.2,3,147,197,2,12.58,0.0,0.0,0.0,2.5,15.08
1,2024-01-04 02:55:00,2024-01-04 03:06:00,2,2.56,2,92,244,1,9.65,0.0,5.93,6.55,2.5,24.63
2,2024-01-08 13:33:00,2024-01-08 13:59:00,1,2.75,1,87,118,2,8.12,0.0,0.0,0.0,0.0,8.12
2,2024-01-10 07:23:00,2024-01-10 07:33:00,2,1.04,3,40,82,1,7.97,0.5,0.0,0.0,0.0,8.469999999999999
1,2024-01-10 02:41:00,2024-01-10 02:50:00,2,4.86,1,178,247,2,14.52,0.5,5.28,0.0,2.5,22.8
1,2024-01-08 14:46:00,2024-01-08 15:24:00,1,2.97,1,42,234,2,12.7,0.5,0.0,0.0,0.0,13.2
2,2024-01-01 14:13:00,2024-01-01 14:33:00,2,0.27,1,66,153,1,2.9,0.0,0.0,0.0,2.5,5.4
1,2024-01-14 23:53:00,2024-01-14 23:58:00,4,1.2,1,124,35,1,6.07,0.5,1.15,6.55,0.0,14.27
1,2024-01-12 18:38:00,2024-01-12 19:08:00,2,5.0,1,145,213,1,17.37,1.0,0.38,0.0,2.5,21.25
2,2024-01-13 04:12:00,2024-01-13 04:20:00,3,0.11,3,120,211,1,2.5,0.5,0.89,0.0,2.5,6.390000000000001
1,2024-01-07 21:07:00,2024-01-07 21:53:00,4,7.49,1,109,139,1,24.5,0.0,0.0,6.55,2.5,33.55
1,2024-01-04 07:37:00,2024-01-04 08:23:00,2,2.61,1,92,189,2,14.13,0.0,0.58,0.0,0.0,14.71
1,2024-01-11 15:38:00,2024-01-11 16:01:00,1,2.3,2,60,252,1,7.49,0.0,1.43,0.0,2.5,11.42
1,2024-01-02 17:31:00,2024-01-02 18:01:00,3,0.73,3,227,150,1,7.97,0.0,1.83,0.0,2.5,12.3
1,2024-01-11 15:28:00,2024-01-11 16:10:00,1,0.66,3,240,219,1,8.59,1.0,2.04,0.0,0.0,11.629999999999999
1,2024-01-11 03:19:00,2024-01-11 03:22:00,1,6.55,2,212,82,1,19.3,0.5,6.04,0.0,0.0,25.84
2,2024-01-14 13:08:00,2024-01-14 13:46:00,3,0.81,3,98,190,1,2.5,0.5,0.0,0.0,2.5,5.5
1,2024-01-03 02:51:00,2024-01-03 03:14:00,4,3.44,1,14,234,1,13.39,0.0,0.0,0.0,2.5,15.89
2,2024-01-12 02:19:00,2024-01-12 03:04:00,1,1.15,1,218,176,2,4.85,0.5,0.0,0.0,2.5,7.85
2,2024-01-12 09:08:00,2024-01-12 09:45:00,3,0.34,2,170,232,2,8.62,1.0,3.95,0.0,2.5,16.07
2,2024-01-01 14:36:00,2024-01-01 14:51:00,2,0.02,1,210,63,1,3.14,0.0,0.67,0.0,0.0,3.81
2,2024-01-03 21:02:00,2024-01-03 21:53:00,2,1.81,3,256,237,1,6.06,0.5,0.52,6.55,2.5,16.13
2,2024-01-11 13:22:00,2024-01-11 13:34:00,1,8.56,1,171,33,1,24.1,0.5,0.0,0.0,0.0,24.6
2,2024-01-05 20:06:00,2024-01-05 20:52:00,4,1.06,1,73,213,1,8.69,0.5,2.6,6.55,2.5,20.84
2,2024-01-05 21:59:00,2024-01-05 22:48:00,2,1.02,1,147,60,1,4.43,0.5,2.45,0.0,2.5,9.879999999999999
2,2024-01-06 13:07:00,2024-01-06 13:19:00,3,0.97,1,106,2,1,5.83,0.0,1.39,0.0,2.5,9.719999999999999
1,2024-01-05 17:19:00,2024-01-05 18:07:00,1,1.69,3,94,57,2,10.12,0.0,1.04,0.0,0.0,11.16
2,2024-01-04 02:25:00,2024-01-04 02:40:00,3,1.34,3,63,138,2,5.54,1.0,1.78,6.55,0.0,14.870000000000001
2,2024-01-12 19:39:00,2024-01-12 20:18:00,1,4.87,1,154,214,1,16.52,0.0,0.28,0.0,0.0,16.8
2,2024-01-10 07:37:00,2024-01-10 08:17:00,2,1.62,3,255,239,2,7.49,0.5,1.33,0.0,2.5,11.82
1,2024-01-13 13:17:00,2024-01-13 13:43:00,3,1.63,3,35,31,2,9.27,0.5,1.34,6.55,0.0,17.66
2,2024-01-06 18:31:00,2024-01-06 18:35:00,2,0.34,1,253,206,1,5.43,0.5,1.7,0.0,2.5,10.129999999999999
1,2024-01-12 22:54:00,2024-01-12 23:18:00,4,9.34,2,157,11,2,28.6,1.0,2.22,6.55,2.5,40.87
2,2024-01-10 18:58:00,2024-01-10 19:17:00,1,0.66,3,134,47,1,5.01,0.0,6.94,6.55,2.5,21.0
2,2024-01-04 14:17:00,2024-01-04 14:55:00,4,0.18,3,129,3,2,2.57,0.0,0.0,0.0,2.5,5.07
1,2024-01-10 21:42:00,2024-01-10 21:58:00,2,2.5,1,252,130,1,7.0,0.0,4.73,0.0,2.5,14.23
2,2024-01-06 18:28:00,2024-01-06 18:40:00,2,2.08,2,135,72,1,9.47,0.5,0.0,0.0,2.5,12.47
1,2024-01-05 03:09:00,2024-01-05 03:46:00,1,1.23,2,11,159,2,11.17,0.5,0.0,0.0,2.5,14.17
1,2024-01-14 08:22:00,2024-01-14 08:49:00,3,1.26,2,148,130,2,4.32,0.5,0.0,0.0,2.5,7.32
2,2024-01-01 19:10:00,2024-01-01 19:15:00,2,3.54,1,80,22,1,10.98,1.0,0.31,0.0,0.0,12.290000000000001
2,2024-01-02 08:11:00,2024-01-02 09:00:00,4,0.5,1,191,135,1,2.5,1.0,0.0,0.0,2.5,6.0
1,2024-01-07 09:24:00,2024-01-07 10:04:00,2,3.95,1,30,20,1,15.87,0.5,1.11,0.0,0.0,17.479999999999997
1,2024-01-13 12:48:00,2024-01-13 13:07:00,2,2.41,1,229,220,1,10.87,1.0,3.53,6.55,2.5,24.45
2,2024-01-01 18:01:00,2024-01-01 18:15:00,1,1.25,2,84,130,1,6.1,1.0,1.72,0.0,2.5,11.32
2,2024-01-12 17:36:00,2024-01-12 18:30:00,2,1.41,2,150,32,2,4.65,1.0,0.0,0.0,2.5,8.15
2,2024-01-10 07:27:00,2024-01-10 07:53:00,1,0.68,3,189,90,2,5.13,0.0,0.0,6.55,2.5,14.18
1,2024-01-06 10:05:00,2024-01-06 10:36:00,3,3.21,1,21,259,1,8.99,1.0,0.35,0.0,0.0,10.34
2,2024-01-04 15:17:00,2024-01-04 16:02:00,1,1.65,1,37,249,1,7.98,0.5,0.0,0.0,0.0,8.48
1,2024-01-12 18:23:00,2024-01-12 18:50:00,1,0.89,1,246,173,1,7.67,0.0,2.41,0.0,0.0,10.08
2,2024-01-14 22:16:00,2024-01-14 22:54:00,1,2.08,1,102,47,1,5.82,1.0,0.8,0.0,0.0,7.62
1,2024-01-09 20:55:00,2024-01-09 21:23:00,2,12.55,2,232,197,1,35.14,0.5,0.0,6.55,0.0,42.19
1,2024-01-12 06:44:00,2024-01-12 07:24:00,2,1.31,1,245,34,1,10.62,1.0,3.7,6.55,0.0,21.87
2,2024-01-10 03:44:00,2024-01-10 03:47:00,3,5.83,1,177,254,1,17.79,0.5,8.65,0.0,2.5,29.439999999999998
1,2024-01-03 07:43:00,2024-01-03 08:05:00,1,0.97,1,213,248,2,8.56,0.5,3.27,6.55,2.5,21.38
1,2024-01-10 09:00:00,2024-01-10 09:30:00,1,0.13,1,102,42,2,2.98,1.0,1.63,0.0,0.0,5.609999999999999
1,2024-01-07 17:02:00,2024-01-07 17:20:00,4,0.53,2,22,123,1,4.08,1.0,1.29,0.0,0.0,6.37
1,2024-01-12 18:44:00,2024-01-12 19:33:00,1,1.25,2,19,27,2,7.6,0.0,1.71,0.0,0.0,9.309999999999999
1,2024-01-11 12:05:00,2024-01-11 12:24:00,1,0.57,2,147,59,2,2.5,1.0,1.37,0.0,2.5,7.37
2,2024-01-06 15:30:00,2024-01-06 16:12:00,2,0.0,3,40,147,1,3.33,0.5,1.54,6.55,2.5,14.42
2,2024-01-14 13:31:00,2024-01-14 14:01:00,4,5.67,1,167,115,2,17.92,0.0,0.5,0.0,2.5,20.92
1,2024-01-02 03:59:00,2024-01-02 04:13:00,1,4.27,1,91,199,2,11.96,0.5,5.15,0.0,2.5,20.11
2,2024-01-03 10:26:00,2024-01-03 10:55:00,1,3.12,1,72,128,1,12.58,0.5,3.09,6.55,2.5,25.220000000000002
1,2024-01-10 05:24:00,2024-01-10 06:08:00,2,0.42,3,140,153,1,3.52,1.0,2.51,0.0,0.0,7.029999999999999
1,2024-01-06 00:53:00,2024-01-06 01:42:00,1,0.29,1,239,83,1,3.42,0.5,0.0,0.0,2.5,6.42
2,2024-01-14 06:48:00,2024-01-14 07:20:00,4,0.16,1,78,23,1,2.5,1.0,0.74,0.0,0.0,4.24
1,2024-01-07 13:15:00,2024-01-07 13:58:00,2,2.96,2,199,11,1,15.27,0.5,0.19,0.0,2.5,18.46
1,2024-01-08 20:30:00,2024-01-08 21:06:00,4,6.08,2,17,187,1,22.22,0.0,3.85,0.0,0.0,26.07
1,2024-01-10 05:36:00,2024-01-10 06:15:00,1,1.3,1,218,116,1,9.05,1.0,0.0,0.0,2.5,12.55
2,2024-01-13 20:45:00,2024-01-13 20:53:00,2,0.29,1,229,162,2,3.05,0.0,1.9,6.55,2.5,14.0
2,2024-01-10 04:45:00,2024-01-10 04:54:00,3,1.65,1,138,103,1,4.62,1.0,0.0,0.0,2.5,8.120000000000001
1,2024-01-08 17:51:00,2024-01-08 18:25:00,1,0.99,1,147,243,1,10.65,0.0,0.0,0.0,2.5,13.15
1,2024-01-08 06:17:00,2024-01-08 06:51:00,1,1.08,1,210,7,2,5.87,1.0,0.17,0.0,2.5,9.54
